Fold,Euclidean Original - Protected,Euclidean Original - Reconstructed,Hausdorff Original - Protected,Hausdorff Original - Reconstructed,Jaccard Original - Protected,Jaccard Original - Reconstructed
1,575.8007988866055,410.1196256623755,942.974454025433,924.4976604341928,0.8388514286847841,0.8791150692517002
1,825.1733167415252,489.5383438590209,1053.5009807113495,927.2246305121748,0.8507477405156538,0.8130641205340171
1,911.5024006699543,595.0973459002187,1514.2930667427165,892.5196058413453,0.676492168858347,0.7383330333570093
1,529.703377656995,612.2520726285552,1046.3978286477766,1284.1757302159267,0.32635453172876244,0.4427219209822512
1,460.2838935864885,560.321080287229,1034.191676697166,1230.1563395459748,0.5202750597877104,0.5485057854364983
1,605.9906482447335,685.780567875468,1307.7497303947239,1257.4258094598592,0.6913478735223882,0.5959983868499211
1,891.1643885845197,1024.3769331376134,1223.1556699048463,1286.4313861839998,0.3584301849897698,0.3743128601539513
1,454.76477704515975,447.91104103760375,695.6162112708056,680.7258403478751,0.7401949866735034,0.8192110503566755
1,569.7514584202968,298.8660771966924,768.2182535597761,574.4307108395926,0.619968843364171,0.704678434159472
1,429.66584220614016,363.4228204776173,902.6497207867303,786.8810379109323,0.8408275251486962,0.8579542009504608
1,752.7304916730922,595.150356306663,1307.6876419455891,1131.3606522195842,0.806796548767985,0.8185062980230727
1,1115.1037978343502,897.1447085788454,1621.8949395724005,1678.2211078410212,0.7498098057823135,0.7556650269556495
1,784.172327323016,574.6766652095166,1453.4728343572308,1653.9497854421138,0.8041288507257862,0.8463914687481319
1,599.7671481460203,422.790468583819,840.7500782830493,857.0661630009445,0.6809002333528005,0.7576858514395421
1,524.5192949183498,444.7070196469067,867.7047701723737,756.8371898446728,0.7439902237551501,0.7239875977644619
1,2031.2859295706203,1618.1220630963956,2565.234429060542,2351.1653512713615,0.23567139057482225,0.2622064641254908
1,833.8879040218524,684.1134044669501,1295.144259804525,1059.5725617903847,0.319976105952693,0.4139661175155895
1,572.328982980213,387.1142658267453,1237.407310343214,1110.7517856084128,0.8103943560398574,0.7461504037811466
1,541.4078736889189,361.2989720408267,801.015965248912,614.0006007703142,0.7810601214829987,0.8633387919531973
1,588.845190154863,382.0136862023109,829.6471848397157,501.4564868226193,0.18021936561884014,0.34099367425230376
1,694.2925708961625,594.1385850641567,1097.4870713712428,885.643425689442,0.843940256662976,0.8780032968267241
1,584.5801519216612,611.0260648280566,1170.9121404378807,1097.1898701171838,0.6584448472062207,0.7193315811653107
1,443.5644210423559,396.31274382937755,947.673078972083,910.3650990897694,0.9238008790043858,0.9231774385658265
1,674.6865479453777,544.0235891091212,982.5968383264235,873.1986556358663,0.8991222468067133,0.9163731902349072
1,451.4728141525089,572.3468979424423,898.5568291780774,955.4019787066429,0.869580265666361,0.8947428323094222
1,583.7356668725964,493.8506123713265,1168.7796678087461,1077.9305960676224,0.8346758154721722,0.8661088844510743
1,589.5193176667739,518.0005504127093,1079.790163119127,1145.9602235085013,0.8577463988389934,0.9103232843937009
1,740.3515254659313,586.5508183450344,1306.9437378375703,1006.3642118524004,0.5542658060198413,0.4973940999796831
1,437.3638311842269,355.01910876921573,826.2088052552889,1057.1001062516032,0.7898847640778195,0.7961941520033037
1,803.1754423457418,622.8237541205115,1413.629584360916,1190.790975566989,0.8096535377208502,0.8429188267623607
1,665.7039614050992,444.39553970828206,1028.346534948485,789.8951869770184,0.5221780899345454,0.6976240895045364
1,925.3772753522198,722.3636878356516,1290.2287952645283,1385.7515899100963,0.4661922378058264,0.5651142928287222
1,413.25747489466414,312.9676703580966,595.8316334737634,524.9448183028761,0.7232718776596344,0.7275667056011788
1,327.22363523268314,320.69152158486327,712.0941896327407,522.3580153736546,0.7033446221894598,0.6412454465432782
1,478.404410574073,466.95929007019856,1120.8628754185079,1080.0020952500856,0.8622738414513053,0.8656443188671236
1,739.6514618744363,448.9322977392835,1085.9385904958015,726.9705247316663,0.29864478631693897,0.4555685306328832
1,625.3175909427462,475.1607421148412,1072.366911260091,1272.3940889055061,0.6565883509863963,0.608087707557884
1,957.7040411695472,615.5528123455395,1287.4788766581594,932.6169339387303,0.11203096645012009,0.2742553469792764
1,499.17117557551427,377.78555903967873,1325.4081300852781,1036.066455690206,0.7628217020988088,0.8016331086527158
1,353.77848071400564,322.86640568059016,601.7231061150098,529.1822732968602,0.9013922697397885,0.826641482560689
1,743.6589718840953,552.1684032682074,1045.4648408637665,924.0187682674459,0.66539000613121,0.7415615304569875
1,672.1913516776118,455.0621848369548,1113.322720901177,879.8327971073959,0.6775773481056798,0.7777317221151172
1,535.6107991288893,450.36221807979604,908.512239818638,1026.1265777934677,0.7109755851678051,0.7858313293315585
1,552.4624044180929,366.720215043885,835.3006800239604,580.1705972386706,0.637339291672533,0.7725869496531302
1,358.2766259677357,379.9192633725985,655.3715105941376,726.1885757496055,0.722871497621515,0.755874620057086
1,397.520556701092,377.4250802275222,738.4466667755714,737.3792074417307,0.751524639935398,0.8334029351309271
1,577.4114655246754,512.2873828012532,1264.4416245779796,1384.4997263199166,0.8501671889280482,0.8585168778442965
1,452.60855951194577,496.93282077359436,1134.4399411128672,940.9055691134815,0.7920291687504476,0.7604399761381689
1,431.94471913315317,280.94379108444167,666.6195732144865,434.8218632899575,0.8478811787880545,0.9340751365285729
1,615.9169598381998,533.1660846225674,995.4193419840092,1063.9344316378752,0.8776727290273999,0.8774921236388019
1,607.9968274988747,447.156897972601,1050.0527456005066,817.8292500921794,0.9263497379183984,0.8821112446368922
1,876.580574962547,439.48645327573405,1517.9886415436315,931.1234217392325,0.8638796400222399,0.9093912802049713
1,977.2366005182772,597.37929989092,1761.4365603532672,1115.142520430483,0.8606388648855725,0.8725993095755771
1,740.462862540327,494.0781494513194,1641.7676398998167,1030.6505715383453,0.9025428172192801,0.9318240502536831
1,856.5996549295047,395.3019210438145,1574.2745360318593,811.0876017885631,0.856800159972002,0.8969158516186491
1,966.5579701719649,1146.7919521876674,1343.7818290509667,1869.8461667369816,0.2637871060863253,0.0643497809752594
1,1222.2612907421092,764.402862200568,2258.2794307820077,971.2188827043864,0.42808657635743497,0.7690182691697254
1,1206.2905072781884,880.9225080611425,1719.9312214305726,1401.177895931364,0.5935713240800268,0.6293521438752674
1,503.4549732763778,478.51695348216566,1163.7626252458995,1141.1927893109025,0.6503302621309414,0.7380531399659473
1,865.1606558356215,605.6735133775551,2200.0763188307064,1139.473230613198,0.7341111838891551,0.7841741991515375
1,1059.2287866879728,577.7678419924172,1826.1175665953265,944.407421410502,0.776116469346422,0.7878001468864159
1,462.4112195276018,573.9524185373683,802.0865936076564,938.6400523831575,0.732947973082137,0.7030213938602851
1,706.3847184816517,612.52758567278,1034.44649506042,1013.055882111908,0.4071821689902024,0.4618472969040002
1,673.677974856449,500.7877283387817,1132.1617414761042,840.3331475402917,0.3852606704047129,0.5036438455306429
1,806.2709907645238,676.3487731300853,1999.8163506213223,1304.4015964783478,0.581273717183642,0.6602778001782823
1,722.0834834716475,615.9626384125766,2597.284103017052,1906.0422766937456,0.6844444500371587,0.704522957514626
1,680.6167188581471,556.9135521935914,1029.8046981698903,847.1089052170793,0.7980460629339738,0.8351841692812033
1,453.8210324112677,403.79328629218395,1286.654713039936,1416.0306332241069,0.8013881764563622,0.79393010292316
1,513.2529430340638,417.827902643674,992.6368789676345,885.4527751483754,0.9666914254240816,0.945050712559293
1,261.5789831401839,226.31897675299916,368.7729003012356,341.63943755393024,0.6915772828110633,0.7024899434076479
1,352.8169829066305,260.71924744769717,764.5959403526244,564.7516159464925,0.4829658932461314,0.5354239702102054
1,565.6472058147793,381.00682203689604,752.4766669359778,553.6589009322622,0.44211771525417115,0.5330573525325284
1,499.3935835337752,377.8179525659302,782.4257272314252,595.2322864696586,0.36164520194658034,0.42055594625885
1,499.8161949901445,280.7394843102333,767.1647520173607,533.9928965119902,0.862627871039167,0.9067250209487178
1,433.2952094773032,359.9743397882753,1395.1857165467118,647.2870180860729,0.8417245502933481,0.879520222013382
1,470.86395037137964,362.35981890895954,1522.888960811428,852.5174321777074,0.9338055350382852,0.9515435567552375
1,729.2027217660121,549.9305814565915,1281.8247785149363,1208.8974258612086,0.7176052188995182,0.8274612084543596
1,697.024666437106,596.756087841727,1025.0629945622247,1050.4415776446099,0.3492717361164176,0.47594966503259
1,675.3734161425018,691.2475943759304,855.9370166910657,1183.0288413166256,0.34979997752675285,0.32024904920598174
1,673.6824105887194,580.187854709725,1764.4193748518207,1197.0737521113856,0.7003584104699636,0.7527004224422793
1,803.6499065812052,667.4678605251976,1332.7864002193187,1046.9196846677405,0.049337541426457895,0.07332366249532325
1,468.55564230703453,391.0291228654466,982.0599061773681,873.7760533969388,0.122170944172866,0.13904427869712183
1,412.84881658662187,348.619328349753,785.4414814262464,670.0798080922186,0.1770527082792192,0.1991277499703604
1,577.3765608359794,448.96565161703614,1031.0222929026847,944.9064226374783,0.34915481114257246,0.4009712172790222
1,811.5326980457558,535.1796862157092,1120.775111557913,858.1618545353549,0.05645246350241046,0.2311333276414955
1,460.72506901946065,312.8227557481666,834.0769259086854,535.0869835343321,0.5872500838286057,0.6889453508296574
1,487.241247618379,349.7774177198697,1342.9487618749538,948.5401222577874,0.5860545172334238,0.653529116874653
1,673.1217515738074,511.5915960332422,909.2080161725735,933.6609091300104,0.7957136790972322,0.8369648702896237
1,516.0431402531948,437.16146352967473,1533.4754635585512,809.368009015326,0.6104344348296066,0.6624587257196537
1,802.160842427844,478.99763462659934,1599.8975958649746,1167.811043127009,0.8803522684309051,0.9109781876037322
1,513.8330613497262,541.9911209848016,1143.1642129205268,730.880122495903,0.8844399704992711,0.912100758642778
1,488.7080834625459,696.0753025308093,936.9747039926411,883.9764259951986,0.8778378191071537,0.8559100041614641
1,609.0593980102277,392.3976428265346,902.3480604181473,795.3553019127903,0.670841502008153,0.7444723931351676
1,384.9483364892015,332.2740871971746,642.4529337274964,441.11400973405705,0.8219313000196188,0.882049796675389
1,745.6116961316528,558.0117325244869,2519.0930601963123,1979.2531266169665,0.8558225787411705,0.9016499401503384
1,537.3689154123898,417.4564252672412,1227.5868733554505,710.8377363869736,0.8527057337575886,0.8803897510144806
1,344.87350459199774,348.5750903390149,737.769314403506,577.8554984339889,0.5861637766677045,0.6221870052682613
1,657.1528224016442,486.1030724624181,1023.7821619581522,719.985881883165,0.7960021027060983,0.8054589794045458
1,499.06108458337013,340.74986445643344,820.9381303127939,725.8585334437026,0.6576244732594384,0.847842618821988
1,541.726466947319,412.62100657803535,946.1191217683526,748.2472872978019,0.6141495607183376,0.658590152297801
1,629.8014635434209,500.7436811131515,1023.5611498520758,605.3355299135845,0.7160872012719086,0.8271041342654093
1,677.9399508235704,419.6063676771688,1023.9519356994562,601.2058120386376,0.7956736081079612,0.8667567637429107
1,845.677693041512,721.5795883770131,2130.9112795339597,1503.3904132612997,0.38349010283158397,0.4390416632549807
1,852.9137899700304,708.5486443005216,1702.018889327777,1086.6378427429302,0.4367393025106327,0.3484657317053869
1,634.0392708727138,597.8905305775023,1501.6210716614723,1187.4242551145635,0.5833018600427304,0.6044111072552152
1,886.5167117109911,763.7968688774529,1498.747467188341,1183.7440593592935,0.3902573334523899,0.36042237162472224
1,342.3588679494881,443.62556199168733,898.7783804973624,953.9051062201768,0.748143862472473,0.6782082220249871
1,358.89212842721014,276.90507364109,634.2571558494071,501.9286365451865,0.8748358808021228,0.9013548050307997
1,547.3678415124167,403.9965685569925,800.7505505152628,602.8579424904149,0.7337955733119342,0.8163007538633821
1,694.1378041019946,455.5836915025005,982.6525854385288,814.8835326704531,0.810656453089582,0.7930081890608871
1,635.5308382059688,590.4201381749995,2473.516576373698,2532.3376848985868,0.7934872603439627,0.7428755808248898
1,811.1989127207588,495.5659781376274,1758.1744425963507,1276.755990895089,0.7854208530748591,0.8633522700852029
1,372.7122661284345,305.15620784071695,750.2196542153929,896.0798292380023,0.854625471908397,0.8581604031795518
1,413.7493324278711,357.5581125983324,967.2500918825706,839.7346249078265,0.18165749471758377,0.22156016857024935
1,558.0252220959468,474.27535283141,1118.7136264925841,888.3273135488789,0.39922223830832315,0.4286740138917063
1,284.2883578885271,304.58829607161005,442.1076106301557,564.8668950980766,0.5501828453715248,0.3181044098710178
1,351.38198327868304,299.10687028260645,780.6660246820959,753.4130789542122,0.49878744773446926,0.5095406828141693
1,425.6977818693449,400.5089656004498,1288.2255935034048,1019.1613112414101,0.20457728168813288,0.29210240886932914
1,388.2580176359597,355.47475159391803,769.5567526190919,590.0098483216816,0.7801584497799788,0.7765565025301122
1,481.19684117570915,277.0757488443638,723.9226056817859,602.5966793290596,0.38349571716110004,0.5616223775166787
1,793.6929759944491,556.7883631413594,1614.8609395608353,1651.420050065063,0.2446174510110503,0.34030627524868784
1,568.9677565403242,387.26437929871986,1644.387919767967,737.5637289542685,0.5558742593441007,0.743838208791212
1,569.1338538999682,449.29066022162493,1173.654476998223,657.6633616316589,0.8932464699808225,0.9226234932147959
1,779.7023281893498,579.0114030140217,3619.1672948915684,2587.9190905759106,0.7238086268645992,0.7833804699599781
1,618.2684995154519,487.5968685541941,1485.8476665509054,1136.6971946914127,0.8432961504958673,0.8618978379042539
